Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days
20,18.0,17.0,13.0,9.0,8.0,0.0,58.0,41.0,50.0,33.0,42.0,29.0,80.0,92.0,74.0,61.0,67.0,30.0,1024.0,1028.0,1021.0,1026.0,1018.0,1023.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,5.0,3.0,0.0,0.0,3.605551275463989,5.70087712549569,8.514693182963201,12.747548783981962,14.317821063276353,14.577379737113251,3.5355339059327378,9.433981132056603,25.816661286851172,-4.0,-4.123105625617661,-3.605551275463989,0.0,0.0,-5.656854249492381,6.363961030678928,2.5495097567963922,0.0
22,23.0,18.0,20.0,13.0,17.0,8.0,64.0,58.0,61.0,50.0,58.0,42.0,93.0,80.0,77.0,74.0,61.0,67.0,1020.0,1024.0,1018.0,1021.0,1017.0,1018.0,16.0,16.0,16.0,16.0,8.0,16.0,23.0,14.0,8.0,5.0,0.0,0.0,3.5355339059327378,5.1478150704935,6.708203932499369,6.519202405202649,9.617692030835672,11.853269591129697,10.44030650891055,10.124228365658293,13.490737563232042,-2.7386127875258306,-2.0,-0.7071067811865476,0.0,-2.1213203435596424,-6.670832032063167,6.363961030678928,3.0,4.949747468305833
14,23.0,23.0,22.0,20.0,20.0,17.0,71.0,64.0,69.0,61.0,63.0,58.0,100.0,93.0,91.0,77.0,81.0,61.0,1021.0,1020.0,1019.0,1018.0,1017.0,1017.0,16.0,16.0,13.0,16.0,3.0,8.0,23.0,23.0,11.0,8.0,7.0,0.0,0.0,-5.477225575051661,-10.392304845413264,4.949747468305833,-5.338539126015656,-16.59819267269783,4.949747468305833,10.124228365658293,14.7648230602334,2.23606797749979,1.5811388300841898,0.7071067811865476,0.0,-3.0,-4.123105625617661,0.7071067811865476,2.1213203435596424,21.783020910791965
6,23.0,23.0,14.0,22.0,5.0,20.0,71.0,71.0,58.0,69.0,39.0,63.0,100.0,100.0,94.0,91.0,87.0,81.0,1024.0,1021.0,1021.0,1019.0,1018.0,1017.0,16.0,16.0,10.0,13.0,0.0,3.0,24.0,23.0,11.0,11.0,37.0,7.0,-11.313708498984761,-8.0,-10.63014581273465,-20.506096654409877,-15.524174696260024,-16.98528775146303,0.0,0.0,2.345207879911715,2.23606797749979,2.5495097567963922,2.9154759474226504,0.0,1.8708286933869707,3.6742346141747673,-2.0,0.0,-5.522680508593631
7,7.0,23.0,6.0,14.0,4.0,5.0,42.0,71.0,39.0,58.0,38.0,39.0,100.0,100.0,91.0,94.0,82.0,87.0,1025.0,1024.0,1024.0,1021.0,1022.0,1018.0,16.0,16.0,14.0,10.0,6.0,0.0,21.0,24.0,11.0,11.0,6.0,37.0,-11.291589790636214,-5.612486080160912,1.224744871391589,-20.457272545478784,-13.2664991614216,1.224744871391589,-2.8284271247461903,-2.1213203435596424,-2.1213203435596424,0.7071067811865476,1.5811388300841898,1.8708286933869707,0.0,2.7386127875258306,3.6742346141747673,-5.385164807134504,-3.5355339059327378,-22.20360331117452
10,8.0,7.0,7.0,6.0,6.0,4.0,44.0,42.0,42.0,39.0,40.0,38.0,96.0,100.0,91.0,91.0,86.0,82.0,1025.0,1025.0,1022.0,1024.0,1019.0,1022.0,16.0,16.0,13.0,14.0,3.0,6.0,14.0,21.0,6.0,11.0,1.0,6.0,3.605551275463989,2.23606797749979,1.5811388300841898,3.1622776601683795,3.0,2.5495097567963922,0.0,-3.5355339059327378,-9.486832980505138,-3.5355339059327378,-3.1622776601683795,-2.5495097567963922,0.0,2.0,0.0,-5.385164807134504,-4.123105625617661,-3.605551275463989
12,13.0,8.0,10.0,7.0,7.0,6.0,48.0,44.0,45.0,42.0,43.0,40.0,100.0,96.0,86.0,91.0,72.0,86.0,1020.0,1025.0,1018.0,1022.0,1017.0,1019.0,16.0,16.0,16.0,13.0,6.0,3.0,11.0,14.0,3.0,6.0,0.0,1.0,3.8078865529319543,2.5495097567963922,1.0,2.449489742783178,1.5811388300841898,-1.8708286933869707,-4.06201920231798,-10.51189802081432,-17.84656829757475,-3.5355339059327378,-2.8284271247461903,-2.0,0.0,2.1213203435596424,7.3824115301167,-2.1213203435596424,-2.1213203435596424,-0.7071067811865476
13,15.0,13.0,12.0,10.0,8.0,7.0,46.0,48.0,43.0,45.0,39.0,43.0,93.0,100.0,72.0,86.0,51.0,72.0,1020.0,1020.0,1018.0,1018.0,1015.0,1017.0,16.0,16.0,16.0,16.0,16.0,6.0,11.0,11.0,3.0,3.0,0.0,0.0,3.8078865529319543,1.5811388300841898,-1.224744871391589,0.0,-2.5495097567963922,-6.324555320336759,0.0,-11.067971810589327,-21.50581316760657,4.242640687119285,2.8284271247461903,1.5811388300841898,0.0,0.0,-8.831760866327848,2.1213203435596424,1.4142135623730951,0.0
11,20.0,15.0,13.0,12.0,6.0,8.0,48.0,46.0,40.0,43.0,31.0,39.0,100.0,93.0,65.0,72.0,29.0,51.0,1026.0,1020.0,1022.0,1018.0,1018.0,1015.0,16.0,16.0,16.0,16.0,0.0,16.0,14.0,11.0,5.0,3.0,0.0,0.0,2.8284271247461903,-1.224744871391589,-2.0,-6.928203230275509,-3.0,-4.898979485566356,-8.573214099741124,-5.70087712549569,-14.747881203752625,5.0990195135927845,5.70087712549569,6.041522986797286,0.0,0.0,0.0,2.0,-1.5811388300841898,0.0
10,17.0,20.0,11.0,13.0,4.0,6.0,38.0,48.0,37.0,40.0,35.0,31.0,86.0,100.0,61.0,65.0,36.0,29.0,1030.0,1026.0,1029.0,1022.0,1026.0,1018.0,16.0,16.0,16.0,16.0,16.0,0.0,13.0,14.0,2.0,5.0,0.0,0.0,-2.1213203435596424,-1.5811388300841898,-1.5811388300841898,-6.123724356957945,-2.0,2.8284271247461903,-8.94427190999916,2.1213203435596424,5.385164807134504,4.0,5.1478150704935,6.041522986797286,0.0,0.0,11.313708498984761,0.0,-2.0,0.0
11,17.0,17.0,10.0,11.0,3.0,4.0,43.0,38.0,38.0,37.0,35.0,35.0,92.0,86.0,66.0,61.0,39.0,36.0,1034.0,1030.0,1031.0,1029.0,1029.0,1026.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,3.0,2.0,0.0,0.0,0.7071067811865476,0.0,-0.7071067811865476,3.5355339059327378,1.0,0.0,4.242640687119285,3.5355339059327378,2.23606797749979,2.7386127875258306,1.224744871391589,2.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0
14,18.0,17.0,11.0,10.0,3.0,3.0,43.0,43.0,39.0,38.0,35.0,35.0,92.0,92.0,66.0,66.0,40.0,39.0,1033.0,1034.0,1030.0,1031.0,1028.0,1029.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,3.0,3.0,0.0,0.0,2.23606797749979,2.23606797749979,2.8284271247461903,5.656854249492381,5.0,4.949747468305833,0.7071067811865476,3.5355339059327378,6.4031242374328485,-1.5811388300841898,-1.0,-1.0,0.0,0.0,-1.4142135623730951,1.4142135623730951,0.0,0.0
14,21.0,18.0,14.0,11.0,7.0,3.0,51.0,43.0,46.0,39.0,42.0,35.0,93.0,92.0,71.0,66.0,49.0,40.0,1031.0,1033.0,1029.0,1030.0,1027.0,1028.0,16.0,16.0,16.0,16.0,14.0,16.0,16.0,14.0,3.0,3.0,0.0,0.0,2.1213203435596424,2.1213203435596424,2.8284271247461903,4.898979485566356,4.47213595499958,4.743416490252569,0.0,-3.4641016151377544,-7.582875444051551,-2.5495097567963922,-2.9154759474226504,-4.301162633521313,0.0,0.0,-5.830951894845301,-3.24037034920393,-0.7071067811865476,0.0
15,21.0,21.0,14.0,14.0,7.0,7.0,47.0,51.0,43.0,46.0,40.0,42.0,92.0,93.0,64.0,71.0,35.0,49.0,1028.0,1031.0,1025.0,1029.0,1021.0,1027.0,16.0,16.0,16.0,16.0,6.0,14.0,11.0,16.0,2.0,3.0,0.0,0.0,2.1213203435596424,0.7071067811865476,-0.7071067811865476,4.06201920231798,2.8284271247461903,-1.224744871391589,2.7386127875258306,-2.5495097567963922,-8.12403840463596,-5.385164807134504,-6.324555320336759,-7.0710678118654755,0.0,0.0,-2.7386127875258306,4.415880433163924,2.0,0.0
17,24.0,21.0,15.0,14.0,6.0,7.0,54.0,47.0,48.0,43.0,41.0,40.0,96.0,92.0,70.0,64.0,43.0,35.0,1021.0,1028.0,1017.0,1025.0,1013.0,1021.0,16.0,16.0,16.0,16.0,13.0,6.0,19.0,11.0,5.0,2.0,0.0,0.0,2.1213203435596424,1.5811388300841898,1.224744871391589,4.06201920231798,3.4641016151377544,0.7071067811865476,1.8708286933869707,-4.743416490252569,-8.12403840463596,-5.385164807134504,-5.830951894845301,-5.656854249492381,0.0,0.0,4.949747468305833,3.7416573867739413,1.5811388300841898,0.0
18,24.0,24.0,17.0,15.0,8.0,6.0,50.0,54.0,47.0,48.0,41.0,41.0,93.0,96.0,61.0,70.0,29.0,43.0,1018.0,1021.0,1015.0,1017.0,1013.0,1013.0,16.0,16.0,16.0,16.0,13.0,13.0,13.0,19.0,3.0,5.0,0.0,0.0,1.4142135623730951,1.5811388300841898,2.5495097567963922,8.0,7.745966692414834,3.5355339059327378,4.47213595499958,10.198039027185569,16.32482771731451,-3.5355339059327378,-3.1622776601683795,-3.5355339059327378,0.0,-2.1213203435596424,-7.0710678118654755,-3.6742346141747673,1.5811388300841898,0.0
19,26.0,24.0,18.0,17.0,11.0,8.0,62.0,50.0,58.0,47.0,46.0,41.0,100.0,93.0,78.0,61.0,56.0,29.0,1014.0,1018.0,1011.0,1015.0,1008.0,1013.0,16.0,16.0,13.0,16.0,3.0,13.0,16.0,13.0,6.0,3.0,0.0,0.0,1.4142135623730951,1.0,2.1213203435596424,8.74642784226795,8.06225774829855,5.0,4.949747468305833,12.041594578792296,19.144189719076646,-3.1622776601683795,-2.9154759474226504,-3.5355339059327378,0.0,-3.0,-7.3824115301167,5.385164807134504,3.5355339059327378,0.0
23,26.0,26.0,19.0,18.0,11.0,11.0,65.0,62.0,61.0,58.0,51.0,46.0,100.0,100.0,79.0,78.0,58.0,56.0,1012.0,1014.0,1010.0,1011.0,1008.0,1008.0,16.0,16.0,10.0,13.0,0.0,3.0,23.0,16.0,10.0,6.0,0.0,0.0,-1.4142135623730951,2.9154759474226504,7.0710678118654755,4.123105625617661,4.743416490252569,10.51189802081432,-7.0710678118654755,4.301162633521313,14.916433890176299,-2.0,-2.23606797749979,-3.5355339059327378,0.0,1.8708286933869707,6.745368781616021,5.70087712549569,4.0,0.0
16,24.0,26.0,23.0,19.0,21.0,11.0,70.0,65.0,67.0,61.0,65.0,51.0,90.0,100.0,85.0,79.0,79.0,58.0,1010.0,1012.0,1007.0,1010.0,1003.0,1008.0,16.0,16.0,14.0,10.0,10.0,0.0,27.0,23.0,14.0,10.0,0.0,0.0,-1.5811388300841898,-4.06201920231798,-5.873670062235365,3.4641016151377544,-9.72111104761179,-12.0,-5.656854249492381,4.183300132670378,14.0,-1.5811388300841898,-2.23606797749979,-3.605551275463989,0.0,0.0,4.242640687119285,7.615773105863909,-4.898979485566356,27.577164466275352
15,23.0,24.0,16.0,23.0,8.0,21.0,69.0,70.0,52.0,67.0,43.0,65.0,96.0,90.0,84.0,85.0,72.0,79.0,1009.0,1010.0,1006.0,1007.0,1002.0,1003.0,16.0,16.0,10.0,14.0,2.0,10.0,37.0,27.0,6.0,14.0,39.0,0.0,0.0,-5.0,-9.300537618869138,-16.278820596099706,-13.152946437965905,-16.55294535724685,-2.5495097567963922,-19.1049731745428,-33.60059523282288,1.224744871391589,1.224744871391589,3.4641016151377544,0.0,3.1622776601683795,8.12403840463596,-13.057564857200596,-5.70087712549569,0.0
18,24.0,23.0,15.0,16.0,6.0,8.0,46.0,69.0,41.0,52.0,35.0,43.0,89.0,96.0,57.0,84.0,25.0,72.0,1011.0,1009.0,1008.0,1006.0,1007.0,1002.0,16.0,16.0,16.0,10.0,16.0,2.0,16.0,37.0,5.0,6.0,0.0,39.0,0.7071067811865476,2.0,4.0,-9.16515138991168,10.954451150103322,4.242640687119285,6.0,7.483314773547883,-6.819090848492928,0.0,0.0,2.8284271247461903,0.0,4.242640687119285,9.669539802906858,-14.916433890176299,0.0,-27.577164466275352
13,24.0,24.0,18.0,15.0,12.0,6.0,65.0,46.0,60.0,41.0,45.0,35.0,100.0,89.0,86.0,57.0,71.0,25.0,1009.0,1011.0,1006.0,1008.0,1004.0,1007.0,16.0,16.0,16.0,16.0,13.0,16.0,14.0,16.0,6.0,5.0,0.0,0.0,-4.949747468305833,-2.8284271247461903,3.1622776601683795,-12.549900398011133,-17.320508075688775,-12.24744871391589,-32.31098884280702,-25.248762345905195,9.486832980505138,5.477225575051661,4.743416490252569,2.8284271247461903,0.0,0.0,0.0,6.928203230275509,5.0,0.0
12,17.0,24.0,13.0,18.0,8.0,12.0,39.0,65.0,29.0,60.0,25.0,45.0,53.0,100.0,40.0,86.0,27.0,71.0,1017.0,1009.0,1013.0,1006.0,1009.0,1004.0,16.0,16.0,16.0,16.0,16.0,13.0,24.0,14.0,13.0,6.0,0.0,0.0,-4.47213595499958,-3.605551275463989,-4.0,-18.439088914585774,-21.874642854227357,-14.212670403551895,-27.685736399814257,-30.983866769659336,-31.10466202999158,8.0,6.519202405202649,6.082762530298219,0.0,0.0,2.1213203435596424,7.035623639735144,0.0,0.0
8,20.0,17.0,12.0,13.0,4.0,8.0,37.0,39.0,31.0,29.0,23.0,25.0,79.0,53.0,54.0,40.0,28.0,27.0,1025.0,1017.0,1019.0,1013.0,1016.0,1009.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,24.0,6.0,13.0,0.0,0.0,-3.6742346141747673,-2.9154759474226504,-3.5355339059327378,-2.0,1.4142135623730951,2.449489742783178,18.261982367749674,9.924716620639604,3.605551275463989,7.0710678118654755,7.648529270389178,8.06225774829855,0.0,0.0,0.0,-1.5811388300841898,-5.0,0.0
11,14.0,20.0,8.0,12.0,1.0,4.0,35.0,37.0,31.0,31.0,27.0,23.0,76.0,79.0,55.0,54.0,33.0,28.0,1031.0,1025.0,1028.0,1019.0,1025.0,1016.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,23.0,5.0,6.0,0.0,0.0,-2.345207879911715,-1.8708286933869707,-2.0,9.082951062292475,6.363961030678928,4.527692569068709,11.113055385446435,9.219544457292887,8.54400374531753,4.47213595499958,6.4031242374328485,6.519202405202649,0.0,0.0,0.0,-1.4142135623730951,0.0,0.0
15,19.0,14.0,11.0,8.0,2.0,1.0,48.0,35.0,40.0,31.0,32.0,27.0,92.0,76.0,68.0,55.0,44.0,33.0,1033.0,1031.0,1029.0,1028.0,1027.0,1025.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,21.0,6.0,5.0,0.0,0.0,3.5355339059327378,3.5355339059327378,6.4031242374328485,13.509256086106296,12.98075498574717,11.853269591129697,12.649110640673518,17.46424919657298,25.268557536986556,-3.24037034920393,-6.324555320336759,-7.648529270389178,0.0,0.0,-5.656854249492381,0.0,1.5811388300841898,0.0
18,19.0,19.0,15.0,11.0,11.0,2.0,62.0,48.0,56.0,40.0,48.0,32.0,100.0,92.0,89.0,68.0,78.0,44.0,1028.0,1033.0,1020.0,1029.0,1016.0,1027.0,16.0,16.0,16.0,16.0,8.0,16.0,21.0,21.0,8.0,6.0,0.0,0.0,3.5355339059327378,3.5355339059327378,6.4031242374328485,10.0,11.853269591129697,11.510864433221338,2.7386127875258306,13.057564857200596,21.908902300206645,-9.192388155425117,-7.280109889280518,-8.276472678623424,0.0,-1.4142135623730951,-5.656854249492381,-5.656854249492381,-3.24037034920393,0.0
18,24.0,19.0,18.0,15.0,12.0,11.0,64.0,62.0,61.0,56.0,51.0,48.0,93.0,100.0,79.0,89.0,64.0,78.0,1016.0,1028.0,1015.0,1020.0,1012.0,1016.0,16.0,16.0,14.0,16.0,8.0,8.0,13.0,21.0,3.0,8.0,0.0,0.0,3.8078865529319543,2.1213203435596424,-2.0,2.0,2.1213203435596424,-2.8284271247461903,-4.949747468305833,-10.0,-16.688319268278637,-8.74642784226795,-7.280109889280518,-8.94427190999916,0.0,0.0,5.656854249492381,0.0,0.0,0.0
19,26.0,24.0,18.0,18.0,9.0,12.0,66.0,64.0,57.0,61.0,46.0,51.0,93.0,93.0,69.0,79.0,45.0,64.0,1013.0,1016.0,1006.0,1015.0,1000.0,1012.0,16.0,16.0,16.0,14.0,16.0,8.0,21.0,13.0,8.0,3.0,0.0,0.0,1.5811388300841898,0.7071067811865476,0.0,1.4142135623730951,-3.5355339059327378,-5.522680508593631,0.0,-10.0,-19.50640920313116,-5.385164807134504,-7.280109889280518,-8.602325267042627,0.0,0.0,-5.338539126015656,6.041522986797286,2.8284271247461903,0.0
17,27.0,26.0,19.0,18.0,12.0,9.0,66.0,66.0,54.0,57.0,40.0,46.0,93.0,93.0,59.0,69.0,25.0,45.0,1006.0,1013.0,1001.0,1006.0,998.0,1000.0,16.0,16.0,14.0,16.0,5.0,16.0,24.0,21.0,5.0,8.0,0.0,0.0,-2.7386127875258306,-1.224744871391589,2.0,-2.1213203435596424,-1.5811388300841898,0.0,0.0,13.856406460551018,26.91653766738954,2.7386127875258306,5.291502622129181,6.2048368229954285,0.0,-1.4142135623730951,-7.745966692414834,-5.244044240850758,-3.0,0.0
16,23.0,27.0,17.0,19.0,11.0,12.0,63.0,66.0,56.0,54.0,46.0,40.0,93.0,93.0,81.0,59.0,68.0,25.0,1014.0,1006.0,1010.0,1001.0,1007.0,998.0,16.0,16.0,14.0,14.0,6.0,5.0,16.0,24.0,2.0,5.0,0.0,0.0,-3.1622776601683795,-1.5811388300841898,-0.7071067811865476,0.0,-1.5811388300841898,3.6742346141747673,0.0,15.297058540778355,30.0,6.041522986797286,6.96419413859206,6.708203932499369,0.0,0.0,2.9154759474226504,-5.830951894845301,-2.0,0.0
23,21.0,23.0,16.0,17.0,11.0,11.0,66.0,63.0,53.0,56.0,43.0,46.0,93.0,93.0,77.0,81.0,61.0,68.0,1017.0,1014.0,1014.0,1010.0,1010.0,1007.0,16.0,16.0,14.0,14.0,10.0,6.0,14.0,16.0,3.0,2.0,0.0,0.0,3.24037034920393,4.898979485566356,7.0710678118654755,3.5355339059327378,11.113055385446435,17.549928774784245,0.0,4.898979485566356,9.38083151964686,-4.47213595499958,-4.898979485566356,-4.47213595499958,0.0,0.0,2.449489742783178,14.071247279470288,9.219544457292887,2.1213203435596424
13,26.0,21.0,23.0,16.0,21.0,11.0,70.0,66.0,69.0,53.0,68.0,43.0,93.0,93.0,85.0,77.0,76.0,61.0,1010.0,1017.0,1006.0,1014.0,1003.0,1010.0,16.0,16.0,14.0,14.0,8.0,10.0,34.0,14.0,16.0,3.0,3.0,0.0,2.8284271247461903,-5.049752469181039,-11.423659658795863,2.7386127875258306,-10.677078252031311,-17.320508075688775,0.0,6.324555320336759,12.020815280171307,-5.0,-5.70087712549569,-5.385164807134504,0.0,-0.7071067811865476,-4.47213595499958,14.142135623730951,9.192388155425117,22.02271554554524
5,23.0,26.0,13.0,23.0,2.0,21.0,69.0,70.0,47.0,69.0,33.0,68.0,93.0,93.0,89.0,85.0,84.0,76.0,1009.0,1010.0,1005.0,1006.0,1000.0,1003.0,16.0,16.0,13.0,14.0,2.0,8.0,34.0,34.0,16.0,16.0,34.0,3.0,-10.816653826391969,-9.055385138137417,-13.435028842544403,-24.758836806279895,-19.6596032513375,-25.0,-0.7071067811865476,-9.486832980505138,-17.4928556845359,6.324555320336759,6.324555320336759,5.244044240850758,0.0,2.0,8.94427190999916,0.0,-2.1213203435596424,21.920310216782973
6,8.0,23.0,5.0,13.0,2.0,2.0,34.0,69.0,30.0,47.0,28.0,33.0,92.0,93.0,75.0,89.0,58.0,84.0,1018.0,1009.0,1014.0,1005.0,1008.0,1000.0,16.0,16.0,16.0,13.0,16.0,2.0,34.0,34.0,13.0,16.0,34.0,34.0,-10.583005244258363,-5.612486080160912,0.7071067811865476,-23.916521486202797,-11.247221879201993,-2.1213203435596424,-0.7071067811865476,-9.924716620639604,-18.439088914585774,6.96419413859206,7.280109889280518,8.0,0.0,0.0,6.123724356957945,-14.849242404917497,-6.041522986797286,-23.33452377915607
9,9.0,8.0,6.0,5.0,3.0,2.0,43.0,34.0,36.0,30.0,32.0,28.0,92.0,92.0,74.0,75.0,56.0,58.0,1022.0,1018.0,1019.0,1014.0,1016.0,1008.0,16.0,16.0,13.0,16.0,5.0,16.0,13.0,34.0,5.0,13.0,1.0,34.0,3.605551275463989,2.23606797749979,1.5811388300841898,6.4031242374328485,6.0,5.70087712549569,5.656854249492381,4.183300132670378,1.5811388300841898,4.0,5.0,6.670832032063167,0.0,-2.5495097567963922,-7.7781745930520225,-14.832396974191326,-5.612486080160912,-23.33452377915607
8,14.0,9.0,9.0,6.0,5.0,3.0,44.0,43.0,42.0,36.0,39.0,32.0,100.0,92.0,80.0,74.0,59.0,56.0,1026.0,1022.0,1024.0,1019.0,1021.0,1016.0,16.0,16.0,11.0,13.0,5.0,5.0,14.0,13.0,6.0,5.0,1.0,1.0,3.24037034920393,2.0,1.224744871391589,-2.7386127875258306,3.6742346141747673,4.743416490252569,2.7386127875258306,4.0,3.5355339059327378,3.5355339059327378,4.123105625617661,4.123105625617661,0.0,3.24037034920393,7.7781745930520225,5.0,2.9154759474226504,-0.7071067811865476
8,12.0,14.0,8.0,9.0,4.0,5.0,40.0,44.0,39.0,42.0,37.0,39.0,93.0,100.0,78.0,80.0,63.0,59.0,1029.0,1026.0,1027.0,1024.0,1024.0,1021.0,16.0,16.0,16.0,11.0,16.0,5.0,21.0,14.0,10.0,6.0,0.0,1.0,-2.5495097567963922,-0.7071067811865476,2.0,-4.0,-4.743416490252569,-6.519202405202649,-19.72308292331602,-12.806248474865697,-6.48074069840786,4.123105625617661,4.123105625617661,4.123105625617661,0.0,3.5355339059327378,7.7781745930520225,5.385164807134504,3.5355339059327378,-0.7071067811865476
7,9.0,12.0,8.0,8.0,7.0,4.0,36.0,40.0,33.0,39.0,28.0,37.0,66.0,93.0,60.0,78.0,53.0,63.0,1034.0,1029.0,1032.0,1027.0,1029.0,1024.0,16.0,16.0,16.0,16.0,16.0,16.0,24.0,21.0,13.0,10.0,0.0,0.0,-2.23606797749979,-0.7071067811865476,2.0,3.1622776601683795,-4.183300132670378,-6.324555320336759,14.611639196202457,-4.183300132670378,-7.0710678118654755,3.4641016151377544,3.24037034920393,3.4641016151377544,0.0,0.0,0.0,-7.483314773547883,-6.745368781616021,3.5355339059327378
11,8.0,9.0,7.0,8.0,6.0,7.0,42.0,36.0,34.0,33.0,29.0,28.0,100.0,66.0,77.0,60.0,53.0,53.0,1033.0,1034.0,1030.0,1032.0,1028.0,1029.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,24.0,3.0,13.0,5.0,0.0,6.324555320336759,2.7386127875258306,-1.0,4.301162633521313,3.605551275463989,2.23606797749979,23.874672772626646,10.954451150103322,-7.0710678118654755,-3.605551275463989,-3.1622776601683795,-3.605551275463989,0.0,0.0,0.0,-7.745966692414834,-6.928203230275509,3.5355339059327378
9,17.0,8.0,11.0,7.0,5.0,6.0,43.0,42.0,39.0,34.0,32.0,29.0,96.0,100.0,70.0,77.0,43.0,53.0,1028.0,1033.0,1026.0,1030.0,1023.0,1028.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,13.0,5.0,3.0,5.0,5.0,6.0,2.449489742783178,-1.5811388300841898,-7.035623639735144,-4.415880433163924,1.5811388300841898,-12.349089035228468,-9.82344135219425,-8.631338250816034,-3.24037034920393,-2.7386127875258306,-3.24037034920393,0.0,0.0,0.0,0.7071067811865476,1.5811388300841898,-3.5355339059327378
8,14.0,17.0,9.0,11.0,3.0,5.0,33.0,43.0,31.0,39.0,30.0,32.0,79.0,96.0,58.0,70.0,36.0,43.0,1030.0,1028.0,1027.0,1026.0,1025.0,1023.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,6.0,5.0,0.0,5.0,-2.23606797749979,-1.5811388300841898,-1.5811388300841898,-5.049752469181039,-4.415880433163924,0.0,-11.247221879201993,-4.69041575982343,9.38083151964686,0.0,-1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,-3.5355339059327378
10,13.0,14.0,8.0,9.0,2.0,3.0,40.0,33.0,36.0,31.0,32.0,30.0,85.0,79.0,68.0,58.0,51.0,36.0,1028.0,1030.0,1025.0,1027.0,1023.0,1025.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,5.0,6.0,0.0,0.0,-1.0,1.224744871391589,4.183300132670378,9.82344135219425,8.54400374531753,6.519202405202649,11.423659658795863,14.560219778561036,17.67766952966369,-3.8078865529319543,-5.1478150704935,-6.519202405202649,0.0,-5.656854249492381,-9.899494936611665,0.0,-0.7071067811865476,2.1213203435596424
16,12.0,13.0,10.0,8.0,8.0,2.0,52.0,40.0,47.0,36.0,41.0,32.0,100.0,85.0,86.0,68.0,71.0,51.0,1023.0,1028.0,1018.0,1025.0,1014.0,1023.0,16.0,16.0,8.0,16.0,2.0,16.0,14.0,14.0,5.0,5.0,3.0,0.0,7.745966692414834,4.47213595499958,4.301162633521313,8.514693182963201,8.06225774829855,7.280109889280518,10.606601717798213,7.035623639735144,-15.811388300841896,-6.670832032063167,-6.082762530298219,-7.280109889280518,0.0,-5.656854249492381,-10.0,0.0,-1.4142135623730951,0.0
13,23.0,12.0,16.0,10.0,9.0,8.0,53.0,52.0,50.0,47.0,46.0,41.0,100.0,100.0,71.0,86.0,41.0,71.0,1015.0,1023.0,1013.0,1018.0,1009.0,1014.0,16.0,16.0,8.0,8.0,0.0,2.0,14.0,14.0,3.0,5.0,0.0,3.0,7.245688373094719,3.6742346141747673,-1.224744871391589,2.9154759474226504,2.1213203435596424,2.8284271247461903,0.0,0.0,5.522680508593631,-6.324555320336759,-4.527692569068709,-4.527692569068709,0.0,2.1213203435596424,1.5811388300841898,4.949747468305833,0.0,-2.1213203435596424
