,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5,Mean TemperatureCtrend_in_last3_days,MeanDew PointCtrend_in_last3_days,Mean TemperatureCtrend_in_last6_days,MeanDew PointCtrend_in_last6_days
3830,10.0,10.0,12.0,11.0,12.0,12.0,-2.0,-1.0,2.0,3.0,3.0,47.0,48.0,54.0,60.0,58.0,22.0,23.0,36.0,24.0,32.0,1025.0,1021.0,1021.0,1020.0,1024.0,10.0,10.0,10.0,10.0,10.0,8.0,14.0,19.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,4.0,1.0,353.0,17.0,2.0,354.0,327.0,-0.019063652805978683,-0.8293446239042033,0.002806125400934531,-0.14923248597824598
3831,10.0,10.0,10.0,12.0,11.0,12.0,-2.0,-2.0,-1.0,2.0,3.0,50.0,47.0,48.0,54.0,60.0,20.0,22.0,23.0,36.0,24.0,1025.0,1025.0,1021.0,1021.0,1020.0,9.0,10.0,10.0,10.0,10.0,6.0,8.0,14.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,2.0,4.0,4.0,353.0,17.0,2.0,354.0,-0.22222222222222154,0.05954426498469168,-0.055555555555555636,-0.1111111111111131
3832,10.0,10.0,10.0,10.0,12.0,11.0,1.0,-2.0,-2.0,-1.0,2.0,58.0,50.0,47.0,48.0,54.0,30.0,20.0,22.0,23.0,36.0,1024.0,1025.0,1025.0,1021.0,1021.0,10.0,9.0,10.0,10.0,10.0,5.0,6.0,8.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,2.0,2.0,350.0,4.0,353.0,17.0,2.0,5.4782007307014716e-31,0.33333333333332804,-0.055555555555555636,-0.1111111111111131
3833,11.0,10.0,10.0,10.0,10.0,12.0,1.0,1.0,-2.0,-2.0,-1.0,59.0,58.0,50.0,47.0,48.0,26.0,30.0,20.0,22.0,23.0,1021.0,1024.0,1025.0,1025.0,1021.0,10.0,10.0,9.0,10.0,10.0,5.0,5.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,10.0,2.0,315.0,350.0,4.0,353.0,17.0,0.11111111111111162,0.33333333333332804,0.009531826402989406,-0.027777777777778765
3834,11.0,11.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,-2.0,-2.0,59.0,59.0,58.0,50.0,47.0,27.0,26.0,30.0,20.0,22.0,1023.0,1021.0,1024.0,1025.0,1025.0,10.0,10.0,10.0,9.0,10.0,5.0,5.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,9.0,10.0,345.0,315.0,350.0,4.0,353.0,0.11111111111111162,-0.33333333333333853,-0.004765913201494741,-0.027777777777778765
3835,10.0,11.0,11.0,10.0,10.0,10.0,-2.0,1.0,1.0,1.0,-2.0,49.0,59.0,59.0,58.0,50.0,12.0,27.0,26.0,30.0,20.0,1027.0,1023.0,1021.0,1024.0,1025.0,10.0,10.0,10.0,10.0,9.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,9.0,355.0,345.0,315.0,350.0,4.0,5.4782007307014716e-31,-0.33333333333333853,-2.1912802922805882e-32,-8.765121169122354e-30
3836,9.0,10.0,11.0,11.0,10.0,10.0,-2.0,-2.0,1.0,1.0,1.0,48.0,49.0,59.0,59.0,58.0,28.0,12.0,27.0,26.0,30.0,1028.0,1027.0,1023.0,1021.0,1024.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,331.0,355.0,345.0,315.0,350.0,-0.44444444444444353,-0.011224501603739159,-0.027777777777777832,0.055555555555554165
3837,9.0,9.0,10.0,11.0,11.0,10.0,0.0,-2.0,-2.0,1.0,1.0,60.0,48.0,49.0,59.0,59.0,30.0,28.0,12.0,27.0,26.0,1025.0,1028.0,1027.0,1023.0,1021.0,9.0,10.0,10.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,1.0,331.0,355.0,345.0,315.0,-0.44444444444444353,0.01906365280597762,-0.027777777777777832,-0.048241527911812625
3838,9.0,9.0,9.0,10.0,11.0,11.0,-1.0,0.0,-2.0,-2.0,1.0,57.0,60.0,48.0,49.0,59.0,34.0,30.0,28.0,12.0,27.0,1024.0,1025.0,1028.0,1027.0,1023.0,10.0,9.0,10.0,10.0,10.0,6.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,16.0,1.0,331.0,355.0,345.0,-0.11111111111111062,-0.19296611164724933,-0.027777777777777832,-0.2583838092887977
3839,8.0,9.0,9.0,9.0,10.0,11.0,-4.0,-1.0,0.0,-2.0,-2.0,47.0,57.0,60.0,48.0,49.0,18.0,34.0,30.0,28.0,12.0,1027.0,1024.0,1025.0,1028.0,1027.0,10.0,10.0,9.0,10.0,10.0,6.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,341.0,16.0,1.0,331.0,355.0,-0.11111111111111062,-2.2142448033639583,-0.2500000000000001,-0.6351927573324492
3840,9.0,8.0,9.0,9.0,9.0,10.0,-7.0,-4.0,-1.0,0.0,-2.0,45.0,47.0,57.0,60.0,48.0,14.0,18.0,34.0,30.0,28.0,1025.0,1027.0,1024.0,1025.0,1028.0,10.0,10.0,10.0,9.0,10.0,6.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,324.0,341.0,16.0,1.0,331.0,5.4782007307014716e-31,-0.6746440855249506,-0.11111111111111122,-0.11672336191298216
3841,11.0,9.0,8.0,9.0,9.0,9.0,-6.0,-7.0,-4.0,-1.0,0.0,41.0,45.0,47.0,57.0,60.0,12.0,14.0,18.0,34.0,30.0,1020.0,1025.0,1027.0,1024.0,1025.0,10.0,10.0,10.0,10.0,9.0,5.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,0.0,333.0,324.0,341.0,16.0,1.0,0.22222222222222296,0.007977418858275971,0.004765913201494701,-0.03061847009272235
3842,7.0,11.0,9.0,8.0,9.0,9.0,-5.0,-6.0,-7.0,-4.0,-1.0,38.0,41.0,45.0,47.0,57.0,15.0,12.0,14.0,18.0,34.0,1019.0,1020.0,1025.0,1027.0,1024.0,8.0,10.0,10.0,10.0,10.0,3.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,10.0,10.0,10.0,353.0,333.0,324.0,341.0,16.0,0.01906365280597909,1.5475781366972678,-0.009531826402989465,-0.014886066246174194
3843,9.0,7.0,11.0,9.0,8.0,9.0,-2.0,-5.0,-6.0,-7.0,-4.0,55.0,38.0,41.0,45.0,47.0,39.0,15.0,12.0,14.0,18.0,1017.0,1019.0,1020.0,1025.0,1027.0,10.0,8.0,10.0,10.0,10.0,11.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,10.0,10.0,36.0,353.0,333.0,324.0,341.0,0.07625461122391596,1.5475781366972678,0.019063652805978843,0.04465819873851923
3844,3.0,9.0,7.0,11.0,9.0,8.0,-1.0,-2.0,-5.0,-6.0,-7.0,52.0,55.0,38.0,41.0,45.0,38.0,39.0,15.0,12.0,14.0,1017.0,1017.0,1019.0,1020.0,1025.0,10.0,10.0,8.0,10.0,10.0,21.0,11.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,10.0,4.0,36.0,353.0,333.0,324.0,-1.0236557212627562,-0.03796963792787919,-0.07299566698880376,-0.0027847571629892177
3845,2.0,3.0,9.0,7.0,11.0,9.0,-12.0,-1.0,-2.0,-5.0,-6.0,44.0,52.0,55.0,38.0,41.0,9.0,38.0,39.0,15.0,12.0,1020.0,1017.0,1017.0,1019.0,1020.0,10.0,10.0,10.0,8.0,10.0,6.0,21.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,8.0,3.0,16.0,4.0,36.0,353.0,333.0,-0.4602610145049606,-1.5465727571322185,-0.07299566698880376,4.083463166456443e-08
3846,2.0,2.0,3.0,9.0,7.0,11.0,-14.0,-12.0,-1.0,-2.0,-5.0,36.0,44.0,52.0,55.0,38.0,14.0,9.0,38.0,39.0,15.0,1021.0,1020.0,1017.0,1017.0,1019.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,21.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,1.0,8.0,360.0,16.0,4.0,36.0,353.0,-1.3221088317295928,-1.2222222222222319,-0.19083247910196977,0.004793854882717724
3847,0.0,2.0,2.0,3.0,9.0,7.0,-12.0,-14.0,-12.0,-1.0,-2.0,40.0,36.0,44.0,52.0,55.0,18.0,14.0,9.0,38.0,39.0,1015.0,1021.0,1020.0,1017.0,1017.0,31.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,10.0,2.0,1.0,25.0,360.0,16.0,4.0,36.0,-0.6476030138606862,0.7777777777777699,-0.8249149571305299,0.11801255496131786
3848,8.0,0.0,2.0,2.0,3.0,9.0,-5.0,-12.0,-14.0,-12.0,-1.0,68.0,40.0,36.0,44.0,52.0,39.0,18.0,14.0,9.0,38.0,1009.0,1015.0,1021.0,1020.0,1017.0,10.0,31.0,10.0,10.0,10.0,6.0,5.0,5.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,10.0,10.0,2.0,348.0,25.0,360.0,16.0,4.0,0.22222222222222315,6.762812210114372,-0.010714410431193285,0.46031337837287495
3849,7.0,8.0,0.0,2.0,2.0,3.0,9.0,-5.0,-12.0,-14.0,-12.0,93.0,68.0,40.0,36.0,44.0,87.0,39.0,18.0,14.0,9.0,1003.0,1009.0,1015.0,1021.0,1020.0,7.0,10.0,31.0,10.0,10.0,14.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,31.0,10.0,10.0,179.0,348.0,25.0,360.0,16.0,0.01906365280597915,1.9148477529269416,-0.25591393031568965,0.019354185660220204
3850,6.0,7.0,8.0,0.0,2.0,2.0,4.0,9.0,-5.0,-12.0,-14.0,83.0,93.0,68.0,40.0,36.0,66.0,87.0,39.0,18.0,14.0,1010.0,1003.0,1009.0,1015.0,1021.0,10.0,7.0,10.0,31.0,10.0,11.0,14.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,31.0,10.0,208.0,179.0,348.0,25.0,360.0,0.07625461122391608,0.0009277272663203133,-0.0698532951600398,0.20810736330202798
3851,6.0,6.0,7.0,8.0,0.0,2.0,2.0,4.0,9.0,-5.0,-12.0,83.0,83.0,93.0,68.0,40.0,58.0,66.0,87.0,39.0,18.0,1009.0,1010.0,1003.0,1009.0,1015.0,9.0,10.0,7.0,10.0,31.0,6.0,11.0,14.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,7.0,31.0,344.0,208.0,179.0,348.0,25.0,-0.4444444444444432,-2.4027909333425166,-0.009531826402989472,0.2758596759906943
3852,5.0,6.0,6.0,7.0,8.0,0.0,1.0,2.0,4.0,9.0,-5.0,73.0,83.0,83.0,93.0,68.0,47.0,58.0,66.0,87.0,39.0,1014.0,1009.0,1010.0,1003.0,1009.0,10.0,9.0,10.0,7.0,10.0,6.0,6.0,11.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,7.0,26.0,344.0,208.0,179.0,348.0,-0.4444444444444432,-1.62853936105472,-0.0698532951600398,0.002896477506069417
3853,6.0,5.0,6.0,6.0,7.0,8.0,-1.0,1.0,2.0,4.0,9.0,66.0,73.0,83.0,83.0,93.0,47.0,47.0,58.0,66.0,87.0,1019.0,1014.0,1009.0,1010.0,1003.0,10.0,10.0,9.0,10.0,7.0,10.0,6.0,6.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,47.0,26.0,344.0,208.0,179.0,7.888609052210118e-31,-1.9101675806056013,0.019063652805978836,-0.45672558150803005
3854,8.0,6.0,5.0,6.0,6.0,7.0,-4.0,-1.0,1.0,2.0,4.0,55.0,66.0,73.0,83.0,83.0,21.0,47.0,47.0,58.0,66.0,1022.0,1019.0,1014.0,1009.0,1010.0,10.0,10.0,10.0,9.0,10.0,11.0,10.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,3.0,4.0,21.0,47.0,26.0,344.0,208.0,0.2222222222222231,-0.09205083031275424,-0.009531826402989472,-0.8588587454378621
3855,7.0,8.0,6.0,5.0,6.0,6.0,1.0,-4.0,-1.0,1.0,2.0,65.0,55.0,66.0,73.0,83.0,36.0,21.0,47.0,47.0,58.0,1021.0,1022.0,1019.0,1014.0,1009.0,18.0,10.0,10.0,10.0,9.0,8.0,11.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,1.0,2.0,3.0,10.0,21.0,47.0,26.0,344.0,0.2222222222222231,-0.0920508303127542,-0.009531826402989472,-0.6237375788236351
3856,4.0,7.0,8.0,6.0,5.0,6.0,-1.0,1.0,-4.0,-1.0,1.0,62.0,65.0,55.0,66.0,73.0,36.0,36.0,21.0,47.0,47.0,1020.0,1021.0,1022.0,1019.0,1014.0,10.0,18.0,10.0,10.0,10.0,8.0,8.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,10.0,1.0,2.0,14.0,10.0,21.0,47.0,26.0,-0.19296611164724453,0.07504940885146882,-0.048241527911811403,-0.30699170965763967
3857,3.0,4.0,7.0,8.0,6.0,5.0,-1.0,-1.0,1.0,-4.0,-1.0,68.0,62.0,65.0,55.0,66.0,38.0,36.0,36.0,21.0,47.0,1018.0,1020.0,1021.0,1022.0,1019.0,10.0,10.0,18.0,10.0,10.0,8.0,8.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,18.0,10.0,1.0,342.0,14.0,10.0,21.0,47.0,-1.547578136697276,-0.22222222222222646,-0.1492324859782438,-0.15008004550123444
3858,4.0,3.0,4.0,7.0,8.0,6.0,-1.0,-1.0,-1.0,1.0,-4.0,77.0,68.0,62.0,65.0,55.0,50.0,38.0,36.0,36.0,21.0,1017.0,1018.0,1020.0,1021.0,1022.0,8.0,10.0,10.0,18.0,10.0,5.0,8.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,18.0,10.0,3.0,342.0,14.0,10.0,21.0,-0.33333333333333215,0.0,-0.0028061254009345664,-0.023012707578188726
3859,3.0,4.0,3.0,4.0,7.0,8.0,-1.0,-1.0,-1.0,-1.0,1.0,76.0,77.0,68.0,62.0,65.0,44.0,50.0,38.0,36.0,36.0,1019.0,1017.0,1018.0,1020.0,1021.0,9.0,8.0,10.0,10.0,18.0,5.0,5.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,18.0,330.0,3.0,342.0,14.0,10.0,-0.11111111111111044,0.22222222222221807,-0.1492324859782438,0.1388888888888868
3860,6.0,3.0,4.0,3.0,4.0,7.0,1.0,-1.0,-1.0,-1.0,-1.0,83.0,76.0,77.0,68.0,62.0,58.0,44.0,50.0,38.0,36.0,1021.0,1019.0,1017.0,1018.0,1020.0,6.0,9.0,8.0,10.0,10.0,5.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,10.0,10.0,350.0,330.0,3.0,342.0,14.0,0.3333333333333344,0.8888888888888807,-0.11111111111111122,0.05555555555555422
3861,7.0,6.0,3.0,4.0,3.0,4.0,3.0,1.0,-1.0,-1.0,-1.0,86.0,83.0,76.0,77.0,68.0,62.0,58.0,44.0,50.0,38.0,1025.0,1021.0,1019.0,1017.0,1018.0,6.0,6.0,9.0,8.0,10.0,5.0,5.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,10.0,298.0,350.0,330.0,3.0,342.0,0.3333333333333344,0.8888888888888807,-2.1912802922805882e-32,0.22222222222221955
3862,8.0,7.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,-1.0,-1.0,87.0,86.0,83.0,76.0,77.0,63.0,62.0,58.0,44.0,50.0,1024.0,1025.0,1021.0,1019.0,1017.0,4.0,6.0,6.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,257.0,298.0,350.0,330.0,3.0,1.5475781366972812,0.22222222222221807,0.2073361559760486,0.22222222222221955
3863,6.0,8.0,7.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,-1.0,79.0,87.0,86.0,83.0,76.0,42.0,63.0,62.0,58.0,44.0,1026.0,1024.0,1025.0,1021.0,1019.0,4.0,4.0,6.0,6.0,9.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,1.0,331.0,257.0,298.0,350.0,330.0,0.03812730561195818,-0.11111111111111406,0.14923248597824354,0.09286515973632103
3864,7.0,6.0,8.0,7.0,6.0,3.0,2.0,3.0,3.0,3.0,1.0,84.0,79.0,87.0,86.0,83.0,54.0,42.0,63.0,62.0,58.0,1028.0,1026.0,1024.0,1025.0,1021.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,350.0,331.0,257.0,298.0,350.0,0.03812730561195818,-1.9721522630525295e-29,0.14923248597824354,0.22222222222221955
3865,3.0,7.0,6.0,8.0,7.0,6.0,3.0,2.0,3.0,3.0,3.0,86.0,84.0,79.0,87.0,86.0,58.0,54.0,42.0,63.0,62.0,1030.0,1028.0,1026.0,1024.0,1025.0,5.0,6.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,58.0,350.0,331.0,257.0,298.0,-0.6476030138606861,-0.11111111111111406,0.048241527911811244,0.004765913201494324
3866,3.0,3.0,7.0,6.0,8.0,7.0,2.0,3.0,2.0,3.0,3.0,95.0,86.0,84.0,79.0,87.0,76.0,58.0,54.0,42.0,63.0,1027.0,1030.0,1028.0,1026.0,1024.0,2.0,5.0,6.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,349.0,58.0,350.0,331.0,257.0,-0.11111111111111036,0.11111111111110814,-0.004765913201494747,-8.332343311396937e-30
3867,9.0,3.0,3.0,7.0,6.0,8.0,3.0,2.0,3.0,2.0,3.0,98.0,95.0,86.0,84.0,79.0,87.0,76.0,58.0,54.0,42.0,1025.0,1027.0,1030.0,1028.0,1026.0,2.0,2.0,5.0,6.0,4.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0,155.0,349.0,58.0,350.0,331.0,0.02244900320747671,0.11111111111110814,0.029772132492346882,0.02777777777777681
3868,6.0,9.0,3.0,3.0,7.0,6.0,4.0,3.0,2.0,3.0,2.0,74.0,98.0,95.0,86.0,84.0,41.0,87.0,76.0,58.0,54.0,1020.0,1025.0,1027.0,1030.0,1028.0,7.0,2.0,2.0,5.0,6.0,14.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,1.0,218.0,155.0,349.0,58.0,350.0,0.05719095841793714,-0.0061920100000941725,-0.0799734482047186,-0.042440667916679546
3869,6.0,6.0,9.0,3.0,3.0,7.0,-1.0,4.0,3.0,2.0,3.0,62.0,74.0,98.0,95.0,86.0,38.0,41.0,87.0,76.0,58.0,1023.0,1020.0,1025.0,1027.0,1030.0,10.0,7.0,2.0,2.0,5.0,11.0,14.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,0.0,26.0,218.0,155.0,349.0,58.0,0.05719095841793714,-0.7804435822878955,-0.002217798759245244,-0.07565081002347995
3870,3.0,6.0,6.0,9.0,3.0,3.0,-3.0,-1.0,4.0,3.0,2.0,61.0,62.0,74.0,98.0,95.0,35.0,38.0,41.0,87.0,76.0,1028.0,1023.0,1020.0,1025.0,1027.0,31.0,10.0,7.0,2.0,2.0,6.0,11.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,3.0,6.0,4.0,356.0,26.0,218.0,155.0,349.0,-1.3333333333333306,-3.2188334998131203,-0.2524412428039214,-0.533467688984294
3871,3.0,3.0,6.0,6.0,9.0,3.0,-6.0,-3.0,-1.0,4.0,3.0,62.0,61.0,62.0,74.0,98.0,28.0,35.0,38.0,41.0,87.0,1027.0,1028.0,1023.0,1020.0,1025.0,10.0,31.0,10.0,7.0,2.0,3.0,6.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,1.0,3.0,6.0,349.0,356.0,26.0,218.0,155.0,-0.33333333333333187,-1.9101675806056007,-0.02859547920896837,-0.533467688984294
3872,1.0,3.0,3.0,6.0,6.0,9.0,-7.0,-6.0,-3.0,-1.0,4.0,59.0,62.0,61.0,62.0,74.0,21.0,28.0,35.0,38.0,41.0,1028.0,1027.0,1028.0,1023.0,1020.0,31.0,10.0,31.0,10.0,7.0,5.0,3.0,6.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,31.0,1.0,3.0,344.0,349.0,356.0,26.0,218.0,-1.0998866095073707,-0.33333333333333814,-0.1638664720105574,-0.533467688984294
3873,0.0,1.0,3.0,3.0,6.0,6.0,-6.0,-7.0,-6.0,-3.0,-1.0,67.0,59.0,62.0,61.0,62.0,43.0,21.0,28.0,35.0,38.0,1027.0,1028.0,1027.0,1028.0,1023.0,10.0,31.0,10.0,31.0,10.0,5.0,5.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,31.0,1.0,345.0,344.0,349.0,356.0,26.0,-0.6476030138606861,-1.779867417404908e-29,-0.9598497035042894,-0.8047083749532817
3874,1.0,0.0,1.0,3.0,3.0,6.0,-6.0,-6.0,-7.0,-6.0,-3.0,74.0,67.0,59.0,62.0,61.0,46.0,43.0,21.0,28.0,35.0,1020.0,1027.0,1028.0,1027.0,1028.0,8.0,10.0,31.0,10.0,31.0,5.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,10.0,31.0,15.0,345.0,344.0,349.0,356.0,-0.2222222222222212,0.11111111111110829,-0.2749716523768434,-0.2749716523768464
3875,0.0,1.0,0.0,1.0,3.0,3.0,-6.0,-6.0,-6.0,-7.0,-6.0,69.0,74.0,67.0,59.0,62.0,49.0,46.0,43.0,21.0,28.0,1023.0,1020.0,1027.0,1028.0,1027.0,10.0,8.0,10.0,31.0,10.0,8.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,31.0,10.0,338.0,15.0,345.0,344.0,349.0,-0.11111111111111036,0.11111111111110829,-0.4775418951513972,-0.01488606624617421
3876,2.0,0.0,1.0,0.0,1.0,3.0,-5.0,-6.0,-6.0,-6.0,-7.0,74.0,69.0,74.0,67.0,59.0,46.0,49.0,46.0,43.0,21.0,1019.0,1023.0,1020.0,1027.0,1028.0,10.0,10.0,8.0,10.0,31.0,5.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.0,31.0,347.0,338.0,15.0,345.0,344.0,0.22222222222222332,1.3221088317295853,-0.027777777777777804,0.3305272079323953
3877,4.0,2.0,0.0,1.0,0.0,1.0,1.0,-5.0,-6.0,-6.0,-6.0,89.0,74.0,69.0,74.0,67.0,75.0,46.0,49.0,46.0,43.0,1020.0,1019.0,1023.0,1020.0,1027.0,9.0,10.0,10.0,8.0,10.0,3.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,10.0,45.0,347.0,338.0,15.0,345.0,0.3714606389452924,2.1997732190147334,0.004765913201494711,0.8249149571305242
3878,7.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,-5.0,-6.0,-6.0,81.0,89.0,74.0,69.0,74.0,66.0,75.0,46.0,49.0,46.0,1026.0,1020.0,1019.0,1023.0,1020.0,10.0,9.0,10.0,10.0,8.0,8.0,3.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,7.0,45.0,347.0,338.0,15.0,2.3108843301258597,2.6284010933986592,0.35213897518062703,0.9550837903027886
3879,8.0,7.0,4.0,2.0,0.0,1.0,4.0,2.0,1.0,-5.0,-6.0,85.0,81.0,89.0,74.0,69.0,71.0,66.0,75.0,46.0,49.0,1021.0,1026.0,1020.0,1019.0,1023.0,9.0,10.0,9.0,10.0,10.0,10.0,8.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,3.0,2.0,356.0,7.0,45.0,347.0,338.0,1.9101675806055913,1.295206027721366,0.8588587454378566,1.3086228628114696
3880,8.0,8.0,7.0,4.0,2.0,0.0,5.0,4.0,2.0,1.0,-5.0,81.0,85.0,81.0,89.0,74.0,71.0,71.0,66.0,75.0,46.0,1017.0,1021.0,1026.0,1020.0,1019.0,10.0,9.0,10.0,9.0,10.0,11.0,10.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,7.0,3.0,356.0,356.0,7.0,45.0,347.0,0.8293446239041968,1.295206027721366,0.577721082531464,1.7177174908757056
3881,9.0,8.0,8.0,7.0,4.0,2.0,6.0,5.0,4.0,2.0,1.0,86.0,81.0,85.0,81.0,89.0,76.0,71.0,71.0,66.0,75.0,1020.0,1017.0,1021.0,1026.0,1020.0,10.0,10.0,9.0,10.0,9.0,8.0,11.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,7.0,350.0,356.0,356.0,7.0,45.0,0.44444444444444586,0.0381273056119561,1.1955519638998047,0.8249149571305242
