,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5
3574,7.0,9.0,9.0,11.0,7.0,10.0,2.0,3.0,2.0,1.0,6.0,61.0,69.0,64.0,70.0,70.0,50.0,47.0,26.0,38.0,38.0,1016.0,1013.0,1011.0,1023.0,1018.0,10.0,10.0,9.0,10.0,9.0,18.0,18.0,13.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,10.0,4.0,317.0,235.0,291.0,345.0,223.0
3575,7.0,7.0,9.0,9.0,11.0,7.0,2.0,2.0,3.0,2.0,1.0,71.0,61.0,69.0,64.0,70.0,47.0,50.0,47.0,26.0,38.0,1015.0,1016.0,1013.0,1011.0,1023.0,10.0,10.0,10.0,9.0,10.0,10.0,18.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,5.0,10.0,258.0,317.0,235.0,291.0,345.0
3576,7.0,7.0,7.0,9.0,9.0,11.0,4.0,2.0,2.0,3.0,2.0,82.0,71.0,61.0,69.0,64.0,71.0,47.0,50.0,47.0,26.0,1010.0,1015.0,1016.0,1013.0,1011.0,10.0,10.0,10.0,10.0,9.0,6.0,10.0,18.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,3.0,5.0,134.0,258.0,317.0,235.0,291.0
3577,8.0,7.0,7.0,7.0,9.0,9.0,2.0,4.0,2.0,2.0,3.0,74.0,82.0,71.0,61.0,69.0,43.0,71.0,47.0,50.0,47.0,1015.0,1010.0,1015.0,1016.0,1013.0,7.0,10.0,10.0,10.0,10.0,8.0,6.0,10.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,3.0,3.0,269.0,134.0,258.0,317.0,235.0
3578,10.0,8.0,7.0,7.0,7.0,9.0,4.0,2.0,4.0,2.0,2.0,77.0,74.0,82.0,71.0,61.0,58.0,43.0,71.0,47.0,50.0,1016.0,1015.0,1010.0,1015.0,1016.0,10.0,7.0,10.0,10.0,10.0,11.0,8.0,6.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,3.0,211.0,269.0,134.0,258.0,317.0
3579,9.0,10.0,8.0,7.0,7.0,7.0,7.0,4.0,2.0,4.0,2.0,80.0,77.0,74.0,82.0,71.0,62.0,58.0,43.0,71.0,47.0,1017.0,1016.0,1015.0,1010.0,1015.0,10.0,10.0,7.0,10.0,10.0,19.0,11.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,7.0,4.0,233.0,211.0,269.0,134.0,258.0
3580,10.0,9.0,10.0,8.0,7.0,7.0,5.0,7.0,4.0,2.0,4.0,72.0,80.0,77.0,74.0,82.0,62.0,62.0,58.0,43.0,71.0,1021.0,1017.0,1016.0,1015.0,1010.0,10.0,10.0,10.0,7.0,10.0,14.0,19.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,7.0,220.0,233.0,211.0,269.0,134.0
3581,7.0,10.0,9.0,10.0,8.0,7.0,4.0,5.0,7.0,4.0,2.0,71.0,72.0,80.0,77.0,74.0,33.0,62.0,62.0,58.0,43.0,1020.0,1021.0,1017.0,1016.0,1015.0,10.0,10.0,10.0,10.0,7.0,16.0,14.0,19.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,248.0,220.0,233.0,211.0,269.0
3582,9.0,7.0,10.0,9.0,10.0,8.0,0.0,4.0,5.0,7.0,4.0,62.0,71.0,72.0,80.0,77.0,36.0,33.0,62.0,62.0,58.0,1025.0,1020.0,1021.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,5.0,16.0,14.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,4.0,4.0,342.0,248.0,220.0,233.0,211.0
3583,11.0,9.0,7.0,10.0,9.0,10.0,3.0,0.0,4.0,5.0,7.0,66.0,62.0,71.0,72.0,80.0,42.0,36.0,33.0,62.0,62.0,1027.0,1025.0,1020.0,1021.0,1017.0,9.0,10.0,10.0,10.0,10.0,6.0,5.0,16.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,4.0,4.0,178.0,342.0,248.0,220.0,233.0
3584,9.0,11.0,9.0,7.0,10.0,9.0,7.0,3.0,0.0,4.0,5.0,80.0,66.0,62.0,71.0,72.0,49.0,42.0,36.0,33.0,62.0,1022.0,1027.0,1025.0,1020.0,1021.0,10.0,9.0,10.0,10.0,10.0,8.0,6.0,5.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10.0,4.0,4.0,253.0,178.0,342.0,248.0,220.0
3585,11.0,9.0,11.0,9.0,7.0,10.0,5.0,7.0,3.0,0.0,4.0,69.0,80.0,66.0,62.0,71.0,39.0,49.0,42.0,36.0,33.0,1021.0,1022.0,1027.0,1025.0,1020.0,10.0,10.0,9.0,10.0,10.0,14.0,8.0,6.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,10.0,4.0,222.0,253.0,178.0,342.0,248.0
3586,12.0,11.0,9.0,11.0,9.0,7.0,6.0,5.0,7.0,3.0,0.0,76.0,69.0,80.0,66.0,62.0,52.0,39.0,49.0,42.0,36.0,1023.0,1021.0,1022.0,1027.0,1025.0,9.0,10.0,10.0,9.0,10.0,13.0,14.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,9.0,10.0,179.0,222.0,253.0,178.0,342.0
3587,11.0,12.0,11.0,9.0,11.0,9.0,8.0,6.0,5.0,7.0,3.0,81.0,76.0,69.0,80.0,66.0,59.0,52.0,39.0,49.0,42.0,1024.0,1023.0,1021.0,1022.0,1027.0,10.0,9.0,10.0,10.0,9.0,8.0,13.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,9.0,184.0,179.0,222.0,253.0,178.0
3588,8.0,11.0,12.0,11.0,9.0,11.0,4.0,8.0,6.0,5.0,7.0,70.0,81.0,76.0,69.0,80.0,30.0,59.0,52.0,39.0,49.0,1020.0,1024.0,1023.0,1021.0,1022.0,6.0,10.0,9.0,10.0,10.0,11.0,8.0,13.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,3.0,282.0,184.0,179.0,222.0,253.0
3589,8.0,8.0,11.0,12.0,11.0,9.0,-1.0,4.0,8.0,6.0,5.0,51.0,70.0,81.0,76.0,69.0,29.0,30.0,59.0,52.0,39.0,1025.0,1020.0,1024.0,1023.0,1021.0,10.0,6.0,10.0,9.0,10.0,10.0,11.0,8.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,204.0,282.0,184.0,179.0,222.0
3590,11.0,8.0,8.0,11.0,12.0,11.0,3.0,-1.0,4.0,8.0,6.0,71.0,51.0,70.0,81.0,76.0,58.0,29.0,30.0,59.0,52.0,1022.0,1025.0,1020.0,1024.0,1023.0,9.0,10.0,6.0,10.0,9.0,10.0,10.0,11.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,4.0,4.0,191.0,204.0,282.0,184.0,179.0
3591,8.0,11.0,8.0,8.0,11.0,12.0,4.0,3.0,-1.0,4.0,8.0,69.0,71.0,51.0,70.0,81.0,33.0,58.0,29.0,30.0,59.0,1016.0,1022.0,1025.0,1020.0,1024.0,10.0,9.0,10.0,6.0,10.0,27.0,10.0,10.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,4.0,261.0,191.0,204.0,282.0,184.0
3592,8.0,8.0,11.0,8.0,8.0,11.0,-2.0,4.0,3.0,-1.0,4.0,52.0,69.0,71.0,51.0,70.0,38.0,33.0,58.0,29.0,30.0,1026.0,1016.0,1022.0,1025.0,1020.0,10.0,10.0,9.0,10.0,6.0,34.0,27.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,3.0,2.0,354.0,261.0,191.0,204.0,282.0
3593,11.0,8.0,8.0,11.0,8.0,8.0,2.0,-2.0,4.0,3.0,-1.0,64.0,52.0,69.0,71.0,51.0,42.0,38.0,33.0,58.0,29.0,1031.0,1026.0,1016.0,1022.0,1025.0,10.0,10.0,10.0,9.0,10.0,8.0,34.0,27.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,7.0,3.0,78.0,354.0,261.0,191.0,204.0
3594,10.0,11.0,8.0,8.0,11.0,8.0,-6.0,2.0,-2.0,4.0,3.0,37.0,64.0,52.0,69.0,71.0,12.0,42.0,38.0,33.0,58.0,1033.0,1031.0,1026.0,1016.0,1022.0,10.0,10.0,10.0,10.0,9.0,13.0,8.0,34.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,7.0,30.0,78.0,354.0,261.0,191.0
3595,7.0,10.0,11.0,8.0,8.0,11.0,-8.0,-6.0,2.0,-2.0,4.0,27.0,37.0,64.0,52.0,69.0,16.0,12.0,42.0,38.0,33.0,1028.0,1033.0,1031.0,1026.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,13.0,8.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,2.0,6.0,159.0,30.0,78.0,354.0,261.0
3596,9.0,7.0,10.0,11.0,8.0,8.0,-2.0,-8.0,-6.0,2.0,-2.0,54.0,27.0,37.0,64.0,52.0,31.0,16.0,12.0,42.0,38.0,1023.0,1028.0,1033.0,1031.0,1026.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,13.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,5.0,2.0,119.0,159.0,30.0,78.0,354.0
3597,9.0,9.0,7.0,10.0,11.0,8.0,1.0,-2.0,-8.0,-6.0,2.0,60.0,54.0,27.0,37.0,64.0,31.0,31.0,16.0,12.0,42.0,1026.0,1023.0,1028.0,1033.0,1031.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,5.0,21.0,119.0,159.0,30.0,78.0
3598,10.0,9.0,9.0,7.0,10.0,11.0,0.0,1.0,-2.0,-8.0,-6.0,52.0,60.0,54.0,27.0,37.0,27.0,31.0,31.0,16.0,12.0,1027.0,1026.0,1023.0,1028.0,1033.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,5.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,10.0,1.0,3.0,21.0,119.0,159.0,30.0
3599,10.0,10.0,9.0,9.0,7.0,10.0,0.0,0.0,1.0,-2.0,-8.0,54.0,52.0,60.0,54.0,27.0,24.0,27.0,31.0,31.0,16.0,1025.0,1027.0,1026.0,1023.0,1028.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,10.0,9.0,3.0,21.0,119.0,159.0
3600,12.0,10.0,10.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,-2.0,58.0,54.0,52.0,60.0,54.0,30.0,24.0,27.0,31.0,31.0,1024.0,1025.0,1027.0,1026.0,1023.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,1.0,10.0,3.0,9.0,3.0,21.0,119.0
3601,10.0,12.0,10.0,10.0,9.0,9.0,1.0,2.0,0.0,0.0,1.0,50.0,58.0,54.0,52.0,60.0,30.0,30.0,24.0,27.0,31.0,1027.0,1024.0,1025.0,1027.0,1026.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,10.0,1.0,5.0,3.0,9.0,3.0,21.0
3602,9.0,10.0,12.0,10.0,10.0,9.0,1.0,1.0,2.0,0.0,0.0,54.0,50.0,58.0,54.0,52.0,30.0,30.0,30.0,24.0,27.0,1022.0,1027.0,1024.0,1025.0,1027.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,10.0,273.0,5.0,3.0,9.0,3.0
3603,4.0,9.0,10.0,12.0,10.0,10.0,-2.0,1.0,1.0,2.0,0.0,43.0,54.0,50.0,58.0,54.0,24.0,30.0,30.0,30.0,24.0,1011.0,1022.0,1027.0,1024.0,1025.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,290.0,273.0,5.0,3.0,9.0
3604,4.0,4.0,9.0,10.0,12.0,10.0,-4.0,-2.0,1.0,1.0,2.0,61.0,43.0,54.0,50.0,58.0,34.0,24.0,30.0,30.0,30.0,1012.0,1011.0,1022.0,1027.0,1024.0,10.0,10.0,10.0,10.0,10.0,26.0,26.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,332.0,290.0,273.0,5.0,3.0
3605,5.0,4.0,4.0,9.0,10.0,12.0,-5.0,-4.0,-2.0,1.0,1.0,54.0,61.0,43.0,54.0,50.0,32.0,34.0,24.0,30.0,30.0,1013.0,1012.0,1011.0,1022.0,1027.0,10.0,10.0,10.0,10.0,10.0,19.0,26.0,26.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,342.0,332.0,290.0,273.0,5.0
3606,7.0,5.0,4.0,4.0,9.0,10.0,-7.0,-5.0,-4.0,-2.0,1.0,46.0,54.0,61.0,43.0,54.0,28.0,32.0,34.0,24.0,30.0,1019.0,1013.0,1012.0,1011.0,1022.0,10.0,10.0,10.0,10.0,10.0,18.0,19.0,26.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,347.0,342.0,332.0,290.0,273.0
3607,8.0,7.0,5.0,4.0,4.0,9.0,-1.0,-7.0,-5.0,-4.0,-2.0,55.0,46.0,54.0,61.0,43.0,38.0,28.0,32.0,34.0,24.0,1016.0,1019.0,1013.0,1012.0,1011.0,10.0,10.0,10.0,10.0,10.0,5.0,18.0,19.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,343.0,347.0,342.0,332.0,290.0
3608,7.0,8.0,7.0,5.0,4.0,4.0,-1.0,-1.0,-7.0,-5.0,-4.0,56.0,55.0,46.0,54.0,61.0,31.0,38.0,28.0,32.0,34.0,1013.0,1016.0,1019.0,1013.0,1012.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,18.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,3.0,21.0,343.0,347.0,342.0,332.0
3609,8.0,7.0,8.0,7.0,5.0,4.0,-1.0,-1.0,-1.0,-7.0,-5.0,55.0,56.0,55.0,46.0,54.0,36.0,31.0,38.0,28.0,32.0,1010.0,1013.0,1016.0,1019.0,1013.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,5.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,68.0,21.0,343.0,347.0,342.0
3610,9.0,8.0,7.0,8.0,7.0,5.0,1.0,-1.0,-1.0,-1.0,-7.0,59.0,55.0,56.0,55.0,46.0,41.0,36.0,31.0,38.0,28.0,1010.0,1010.0,1013.0,1016.0,1019.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,262.0,68.0,21.0,343.0,347.0
3611,7.0,9.0,8.0,7.0,8.0,7.0,6.0,1.0,-1.0,-1.0,-1.0,83.0,59.0,55.0,56.0,55.0,66.0,41.0,36.0,31.0,38.0,1011.0,1010.0,1010.0,1013.0,1016.0,9.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,4.0,85.0,262.0,68.0,21.0,343.0
3612,9.0,7.0,9.0,8.0,7.0,8.0,2.0,6.0,1.0,-1.0,-1.0,71.0,83.0,59.0,55.0,56.0,47.0,66.0,41.0,36.0,31.0,1012.0,1011.0,1010.0,1010.0,1013.0,9.0,9.0,10.0,10.0,10.0,6.0,10.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,1.0,19.0,85.0,262.0,68.0,21.0
3613,8.0,9.0,7.0,9.0,8.0,7.0,2.0,2.0,6.0,1.0,-1.0,61.0,71.0,83.0,59.0,55.0,38.0,47.0,66.0,41.0,36.0,1017.0,1012.0,1011.0,1010.0,1010.0,10.0,9.0,9.0,10.0,10.0,14.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,3.0,12.0,19.0,85.0,262.0,68.0
3614,9.0,8.0,9.0,7.0,9.0,8.0,1.0,2.0,2.0,6.0,1.0,58.0,61.0,71.0,83.0,59.0,33.0,38.0,47.0,66.0,41.0,1017.0,1017.0,1012.0,1011.0,1010.0,10.0,10.0,9.0,9.0,10.0,8.0,14.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,239.0,12.0,19.0,85.0,262.0
3615,8.0,9.0,8.0,9.0,7.0,9.0,4.0,1.0,2.0,2.0,6.0,71.0,58.0,61.0,71.0,83.0,50.0,33.0,38.0,47.0,66.0,1011.0,1017.0,1017.0,1012.0,1011.0,10.0,10.0,10.0,9.0,9.0,16.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,242.0,239.0,12.0,19.0,85.0
3616,7.0,8.0,9.0,8.0,9.0,7.0,3.0,4.0,1.0,2.0,2.0,73.0,71.0,58.0,61.0,71.0,51.0,50.0,33.0,38.0,47.0,1009.0,1011.0,1017.0,1017.0,1012.0,10.0,10.0,10.0,10.0,9.0,8.0,16.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,3.0,5.0,94.0,242.0,239.0,12.0,19.0
3617,7.0,7.0,8.0,9.0,8.0,9.0,4.0,3.0,4.0,1.0,2.0,78.0,73.0,71.0,58.0,61.0,50.0,51.0,50.0,33.0,38.0,1012.0,1009.0,1011.0,1017.0,1017.0,9.0,10.0,10.0,10.0,10.0,6.0,8.0,16.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,5.0,3.0,149.0,94.0,242.0,239.0,12.0
3618,8.0,7.0,7.0,8.0,9.0,8.0,2.0,4.0,3.0,4.0,1.0,74.0,78.0,73.0,71.0,58.0,41.0,50.0,51.0,50.0,33.0,1014.0,1012.0,1009.0,1011.0,1017.0,7.0,9.0,10.0,10.0,10.0,6.0,6.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,5.0,5.0,262.0,149.0,94.0,242.0,239.0
3619,4.0,8.0,7.0,7.0,8.0,9.0,2.0,2.0,4.0,3.0,4.0,73.0,74.0,78.0,73.0,71.0,44.0,41.0,50.0,51.0,50.0,1011.0,1014.0,1012.0,1009.0,1011.0,9.0,7.0,9.0,10.0,10.0,10.0,6.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,6.0,5.0,11.0,262.0,149.0,94.0,242.0
3620,10.0,4.0,8.0,7.0,7.0,8.0,-3.0,2.0,2.0,4.0,3.0,58.0,73.0,74.0,78.0,73.0,35.0,44.0,41.0,50.0,51.0,1012.0,1011.0,1014.0,1012.0,1009.0,10.0,9.0,7.0,9.0,10.0,13.0,10.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,6.0,6.0,42.0,11.0,262.0,149.0,94.0
3621,8.0,10.0,4.0,8.0,7.0,7.0,4.0,-3.0,2.0,2.0,4.0,76.0,58.0,73.0,74.0,78.0,62.0,35.0,44.0,41.0,50.0,1015.0,1012.0,1011.0,1014.0,1012.0,10.0,10.0,9.0,7.0,9.0,16.0,13.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,2.0,6.0,41.0,42.0,11.0,262.0,149.0
3622,9.0,8.0,10.0,4.0,8.0,7.0,4.0,4.0,-3.0,2.0,2.0,81.0,76.0,58.0,73.0,74.0,50.0,62.0,35.0,44.0,41.0,1017.0,1015.0,1012.0,1011.0,1014.0,9.0,10.0,10.0,9.0,7.0,8.0,16.0,13.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,2.0,72.0,41.0,42.0,11.0,262.0
3623,10.0,9.0,8.0,10.0,4.0,8.0,4.0,4.0,4.0,-3.0,2.0,76.0,81.0,76.0,58.0,73.0,54.0,50.0,62.0,35.0,44.0,1019.0,1017.0,1015.0,1012.0,1011.0,10.0,9.0,10.0,10.0,9.0,6.0,8.0,16.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,5.0,355.0,72.0,41.0,42.0,11.0
3624,13.0,10.0,9.0,8.0,10.0,4.0,6.0,4.0,4.0,4.0,-3.0,76.0,76.0,81.0,76.0,58.0,55.0,54.0,50.0,62.0,35.0,1017.0,1019.0,1017.0,1015.0,1012.0,10.0,10.0,9.0,10.0,10.0,8.0,6.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,5.0,358.0,355.0,72.0,41.0,42.0
3625,13.0,13.0,10.0,9.0,8.0,10.0,8.0,6.0,4.0,4.0,4.0,75.0,76.0,76.0,81.0,76.0,40.0,55.0,54.0,50.0,62.0,1018.0,1017.0,1019.0,1017.0,1015.0,10.0,10.0,10.0,9.0,10.0,3.0,8.0,6.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,6.0,61.0,358.0,355.0,72.0,41.0
3626,12.0,13.0,13.0,10.0,9.0,8.0,7.0,8.0,6.0,4.0,4.0,72.0,75.0,76.0,76.0,81.0,45.0,40.0,55.0,54.0,50.0,1017.0,1018.0,1017.0,1019.0,1017.0,10.0,10.0,10.0,10.0,9.0,5.0,3.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,116.0,61.0,358.0,355.0,72.0
3627,13.0,12.0,13.0,13.0,10.0,9.0,8.0,7.0,8.0,6.0,4.0,79.0,72.0,75.0,76.0,76.0,55.0,45.0,40.0,55.0,54.0,1014.0,1017.0,1018.0,1017.0,1019.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,4.0,5.0,4.0,116.0,61.0,358.0,355.0
3628,12.0,13.0,12.0,13.0,13.0,10.0,8.0,8.0,7.0,8.0,6.0,76.0,79.0,72.0,75.0,76.0,48.0,55.0,45.0,40.0,55.0,1014.0,1014.0,1017.0,1018.0,1017.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,5.0,4.0,29.0,4.0,116.0,61.0,358.0
3629,13.0,12.0,13.0,12.0,13.0,13.0,7.0,8.0,8.0,7.0,8.0,71.0,76.0,79.0,72.0,75.0,48.0,48.0,55.0,45.0,40.0,1019.0,1014.0,1014.0,1017.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,4.0,5.0,37.0,29.0,4.0,116.0,61.0
3630,14.0,13.0,12.0,13.0,12.0,13.0,7.0,7.0,8.0,8.0,7.0,67.0,71.0,76.0,79.0,72.0,33.0,48.0,48.0,55.0,45.0,1020.0,1019.0,1014.0,1014.0,1017.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,4.0,19.0,37.0,29.0,4.0,116.0
3631,14.0,14.0,13.0,12.0,13.0,12.0,7.0,7.0,7.0,8.0,8.0,67.0,67.0,71.0,76.0,79.0,35.0,33.0,48.0,48.0,55.0,1020.0,1020.0,1019.0,1014.0,1014.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,6.0,27.0,19.0,37.0,29.0,4.0
3632,13.0,14.0,14.0,13.0,12.0,13.0,8.0,7.0,7.0,7.0,8.0,73.0,67.0,67.0,71.0,76.0,38.0,35.0,33.0,48.0,48.0,1019.0,1020.0,1020.0,1019.0,1014.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,8.0,27.0,19.0,37.0,29.0
3633,16.0,13.0,14.0,14.0,13.0,12.0,7.0,8.0,7.0,7.0,7.0,65.0,73.0,67.0,67.0,71.0,29.0,38.0,35.0,33.0,48.0,1017.0,1019.0,1020.0,1020.0,1019.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,47.0,8.0,27.0,19.0,37.0
3634,16.0,16.0,13.0,14.0,14.0,13.0,5.0,7.0,8.0,7.0,7.0,53.0,65.0,73.0,67.0,67.0,25.0,29.0,38.0,35.0,33.0,1016.0,1017.0,1019.0,1020.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,155.0,47.0,8.0,27.0,19.0
3635,14.0,16.0,16.0,13.0,14.0,14.0,7.0,5.0,7.0,8.0,7.0,61.0,53.0,65.0,73.0,67.0,33.0,25.0,29.0,38.0,35.0,1015.0,1016.0,1017.0,1019.0,1020.0,10.0,10.0,10.0,10.0,10.0,6.0,5.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,351.0,155.0,47.0,8.0,27.0
